F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-abrown@apache.org,F71-suresht@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,category
926,68,133,84,0.4803986710963455,0.0466034755134281,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-1.0,170,7987,1315,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,133,84,0.0385382059800664,0.0466034755134281,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0434782608695652,0.1281008221198313,-0.9130434782608696,0.1281008221198313,-1.0,170,7987,1315,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,11,84,0.8191489361702128,0.1366906474820144,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69,PERFORMANCE,DM_NUMBER_CTOR,2,1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,1.0,170,7987,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,close
926,68,38,84,0.935672514619883,0.3269230769230769,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.1194727891156462,-1.0,0.1194727891156462,-1.0,170,7987,942,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.5009704027171277,0.2765171503957783,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.7264273006631085,0.2765171503957783,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.5640465793304221,0.2765171503957783,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.1320754716981132,0.1281008221198313,-0.7358490566037735,0.1281008221198313,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.4641557496360989,0.2765171503957783,0.28125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.4639737991266375,0.2765171503957783,0.1805555555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.4636098981077147,0.2765171503957783,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.2965793304221252,0.2765171503957783,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,RpC_REPEATED_CONDITIONAL_TEST,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.2965793304221252,0.2765171503957783,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,UC_USELESS_CONDITION,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.2072416302765647,0.2765171503957783,0.3606796116504854,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,UG_SYNC_SET_UNSYNC_GET,2,-1.0,0.7619047619047619,0.0834179922756752,0.5238095238095238,0.0834179922756752,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.5107350800582242,0.2765171503957783,0.3217391304347826,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,UG_SYNC_SET_UNSYNC_GET,2,-1.0,0.7619047619047619,0.0834179922756752,0.5238095238095238,0.0834179922756752,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.5762372634643377,0.2765171503957783,0.3317230273752013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,UG_SYNC_SET_UNSYNC_GET,2,-1.0,0.7619047619047619,0.0834179922756752,0.5238095238095238,0.0834179922756752,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.3815502183406113,0.2765171503957783,0.3128571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,UG_SYNC_SET_UNSYNC_GET,2,-1.0,0.7619047619047619,0.0834179922756752,0.5238095238095238,0.0834179922756752,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.5587700145560408,0.2765171503957783,0.3188405797101449,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,UG_SYNC_SET_UNSYNC_GET,2,-1.0,0.7619047619047619,0.0834179922756752,0.5238095238095238,0.0834179922756752,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
886,53,159,84,0.5032751091703057,0.2765171503957783,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,UWF_UNWRITTEN_FIELD,3,0.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,131,84,0.216394472361809,0.2187776793622675,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,DM_FP_NUMBER_CTOR,3,1.0,0.1923076923076923,0.1409213429552811,-0.6153846153846154,0.1409213429552811,-0.5,170,7987,2806,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,close
926,68,131,84,0.7022613065326633,0.2187776793622675,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,DM_NUMBER_CTOR,3,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-0.5,170,7987,2806,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,131,84,0.6512248743718593,0.2187776793622675,0.2904088321545627,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-0.5,170,7987,2806,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,131,84,0.0606155778894472,0.2187776793622675,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,-1.0,0.0862068965517241,0.1409213429552811,-0.8275862068965517,0.1409213429552811,-0.5,170,7987,2806,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,4,84,0.8679245283018868,0.2105263157894736,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.3155339805825243,0.1409213429552811,-0.3689320388349514,0.1409213429552811,-1.0,170,7987,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.0806427163862361,0.2353187042842215,0.2115384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,DB_DUPLICATE_BRANCHES,2,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.2075185690465363,0.2353187042842215,0.3809523809523809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.2034257996058814,0.2353187042842215,0.3809523809523809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.2178262846748522,0.2353187042842215,0.2129629629629629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,69,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.5349401242989238,0.2353187042842215,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,RpC_REPEATED_CONDITIONAL_TEST,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.6374109443686524,0.2353187042842215,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,RpC_REPEATED_CONDITIONAL_TEST,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.6412005457025921,0.2353187042842215,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,RpC_REPEATED_CONDITIONAL_TEST,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.6189176898590268,0.2353187042842215,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,RpC_REPEATED_CONDITIONAL_TEST,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.6228588752463241,0.2353187042842215,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,RpC_REPEATED_CONDITIONAL_TEST,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.5488858572078218,0.2353187042842215,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,RpC_REPEATED_CONDITIONAL_TEST,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.6393057450356222,0.2353187042842215,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,UC_USELESS_CONDITION,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
926,68,340,84,0.6208882825526755,0.2353187042842215,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,UC_USELESS_CONDITION,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,170,7987,293,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
915,66,162,84,0.9231229434639544,0.2461215932914046,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0273972602739726,0.1281008221198313,-0.9452054794520548,0.1281008221198313,-1.0,170,7987,73,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
915,66,162,84,0.8945557882141789,0.2461215932914046,0.1590909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,I18N,DM_CONVERT_CASE,3,-1.0,0.1764705882352941,0.0014205002224847,-0.6470588235294118,0.0014205002224847,-1.0,170,7987,73,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
915,66,162,84,0.901884534848938,0.2461215932914046,0.9696969696969696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,170,7987,73,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
915,66,162,84,0.9326951839664972,0.2461215932914046,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0363636363636363,0.1281008221198313,-0.9272727272727272,0.1281008221198313,-1.0,170,7987,73,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
915,66,162,84,0.5511516601854621,0.2461215932914046,0.21875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,-1.0,0.0476190476190476,0.02980817547403,-0.8571428571428571,0.02980817547403,-1.0,170,7987,73,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
915,66,162,84,0.7013161830690996,0.2461215932914046,0.2841931249088345,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,69,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,170,7987,73,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
975,83,8,84,0.4488636363636363,1.0263157894736843,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,URF_UNREAD_FIELD,3,0.0,0.0754716981132075,0.1409213429552811,-0.8490566037735849,0.1409213429552811,-1.0,4435,7987,165,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
828,31,75,84,0.0522041763341067,0.1842948717948718,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,DMI_BIGDECIMAL_CONSTRUCTED_FROM_DOUBLE,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,1070,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
828,31,75,84,0.0498839907192575,0.1842948717948718,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,DMI_BIGDECIMAL_CONSTRUCTED_FROM_DOUBLE,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,1070,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
828,31,75,84,0.0510440835266821,0.1842948717948718,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,DMI_BIGDECIMAL_CONSTRUCTED_FROM_DOUBLE,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,1070,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
828,31,75,84,0.0487238979118329,0.1842948717948718,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,DMI_BIGDECIMAL_CONSTRUCTED_FROM_DOUBLE,3,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,170,7987,1070,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
778,11,75,84,0.9521193092621664,0.2418655097613883,0.4642857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,7030,7987,1507,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,open
6765,2600,5,84,0.4956140350877193,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,6009,7987,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
902,59,21,84,0.8873417721518987,0.685,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,4112,7987,156,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,open
7791,2985,51,84,0.9602194787379972,0.0936967632027257,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,I18N,DM_DEFAULT_ENCODING,1,1.0,0.0408163265306122,0.0014205002224847,-0.9183673469387756,0.0014205002224847,1.0,170,7987,1049,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,close
3607,1815,64,84,0.5106798205175488,0.2253521126760563,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,7035,7987,945,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,open
7187,2690,2,84,0.983739837398374,0.2222222222222222,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.0615384615384615,0.1281008221198313,-0.8769230769230769,0.1281008221198313,-1.0,117,7987,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
7187,2690,2,84,0.5365853658536586,0.2222222222222222,0.5125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.1320754716981132,0.1281008221198313,-0.7358490566037735,0.1281008221198313,-1.0,6246,7987,89,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,open
980,85,17,84,0.6011904761904762,0.5454545454545454,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,224,7987,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
7791,2985,12,84,0.3526785714285714,0.3453237410071942,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,0.0,0.1409213429552811,-1.0,0.1409213429552811,-1.0,146,7987,227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
1293,320,23,84,0.2448979591836734,0.7408906882591093,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,3,-1.0,0.0,0.0834179922756752,-1.0,0.0834179922756752,-1.0,5995,7987,462,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,open
4992,2221,4,84,0.6923076923076923,0.4117647058823529,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0412371134020618,0.1281008221198313,-0.9175257731958762,0.1281008221198313,-1.0,1089,7987,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
4992,2221,4,84,0.4285714285714285,0.4117647058823529,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0434782608695652,0.1281008221198313,-0.9130434782608696,0.1281008221198313,-1.0,7035,7987,84,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,open
1845,661,27,84,0.6420682730923695,0.3670886075949367,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,7035,7987,309,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,open
1845,661,27,84,0.4332329317269076,0.3670886075949367,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,7035,7987,309,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,open
1845,661,27,84,0.6044176706827309,0.3670886075949367,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,224,7987,309,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,open
1845,661,27,84,0.7299196787148594,0.3670886075949367,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,7035,7987,309,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,open
4197,1979,3,4,0.8058823529411765,1.0263157894736843,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,3441,23,12,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,open
4197,1979,4,4,0.8006329113924051,0.3551401869158878,0.314516129032258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0588235294117647,0.02980817547403,-0.8823529411764706,0.02980817547403,-1.0,3441,23,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,open
7142,2684,20,52,0.1982942430703624,0.8242677824267782,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115,STYLE,BC_UNCONFIRMED_CAST,2,1.0,0.0412371134020618,0.1281008221198313,-0.9175257731958762,0.1281008221198313,-0.5,395,856,299,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
7142,2684,20,52,0.5948827292110874,0.8242677824267782,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,115,STYLE,BC_UNCONFIRMED_CAST,2,-1.0,0.0412371134020618,0.1281008221198313,-0.9175257731958762,0.1281008221198313,-0.5,201,856,299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
