F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Model,F3-VersionRange,F3-localRepository(),F3-problems.getModel(),F3-DefaultBeanConfigurationRequest,F3-File,F3-InputStream,F3-null,F3-boolean,F3-settingsSource.getInputStream(),F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-ModelBuildingRequest,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-Map<String >,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-stephen.alan.connolly@gmail.com,F71-ogusakov@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-aheritier@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-rfscholte@codehaus.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-igor@ifedorenko.com,F71-bentmann@apache.org,F71-jason@tesla.io,F71-krosenvold@apache.org,F71-michaelo@apache.org,F71-jdcasey@apache.org,category
267,0,29,2,0.4568965517241379,0.4957555178268251,0.6375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,-1.0,0.0,0.0109808633082005,-1.0,0.0109808633082005,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,29,2,0.4816810344827586,0.4957555178268251,0.6267806267806268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,-1.0,0.0,0.0109808633082005,-1.0,0.0109808633082005,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,7,2,0.4377358490566038,0.4310344827586206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0078740157480314,0.0292099903103599,-0.8661417322834646,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,7,2,0.9509433962264152,0.4310344827586206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0078740157480314,0.0292099903103599,-0.8661417322834646,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
267,0,7,2,0.8981132075471698,0.4310344827586206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0078740157480314,0.0292099903103599,-0.8661417322834646,0.0292099903103599,-1.0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3585,2225,33,28,0.8156424581005587,0.2626728110599078,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,3318,0,146,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,open
3585,2225,33,28,0.6340782122905028,0.2626728110599078,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,3318,0,146,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,open
3585,2225,33,28,0.5446927374301676,0.2626728110599078,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,3318,0,146,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,open
3585,2225,12,28,0.6855123674911661,0.1435897435897435,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,9518,0,411,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,open
3585,2225,18,28,0.7729393468118196,0.0981963927855711,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0078740157480314,0.0292099903103599,-0.8661417322834646,0.0292099903103599,-1.0,1677,0,1040,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,open
3585,2225,18,28,0.1695178849144634,0.0981963927855711,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,9518,0,1040,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,open
3585,2225,5,28,0.981981981981982,0.2676056338028169,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,2867,0,26,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,open
3585,2225,5,28,0.5945945945945946,0.2676056338028169,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,1178,0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
4371,2694,12,28,0.4222222222222222,0.4423076923076923,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.125,0.0109808633082005,-0.75,0.0109808633082005,-1.0,7473,0,130,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,open
2065,1962,2,17,0.6451612903225806,0.8214285714285714,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
4371,2694,5,17,0.5376344086021505,0.4629629629629629,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,NS_DANGEROUS_NON_SHORT_CIRCUIT,1,-1.0,0.0,0.0292099903103599,-1.0,0.0292099903103599,-1.0,3318,0,85,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
2065,1962,2,17,0.6451612903225806,0.8214285714285714,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
2658,2071,13,2,0.6830357142857143,0.2681159420289855,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,5141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,open
2658,2071,13,2,0.8660714285714286,0.2681159420289855,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,5141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,open
2658,2071,13,2,0.5446428571428571,0.2681159420289855,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,5141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,open
2658,2071,13,2,0.5044642857142857,0.2681159420289855,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,MT_CORRECTNESS,SWL_SLEEP_WITH_LOCK_HELD,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,5141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,open
3585,2225,9,16,0.6282306163021869,0.2434017595307918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0,0.0292099903103599,-0.8,0.0292099903103599,-1.0,236,61,798,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
3585,2225,9,16,0.5069582504970179,0.2434017595307918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,3318,61,798,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
4561,2841,2,16,0.6071428571428571,0.5454545454545454,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,0.0,4294,61,82,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,open
4561,2841,2,16,0.8571428571428571,0.5454545454545454,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,0.25,0.0109808633082005,-0.5,0.0109808633082005,0.0,3318,61,82,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,close
363,179,35,2,0.8705547652916074,0.0588235294117647,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,96,4,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
363,179,35,2,0.9231863442389758,0.0588235294117647,0.5952380952380952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,96,4,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
363,179,35,2,0.9388335704125178,0.0588235294117647,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,96,4,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
363,179,35,2,0.9473684210526316,0.0588235294117647,0.532608695652174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,96,4,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
363,179,35,2,0.8790896159317212,0.0588235294117647,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,96,4,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
363,179,35,2,0.914651493598862,0.0588235294117647,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,96,4,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
363,179,35,2,0.8933143669985776,0.0588235294117647,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,96,4,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
363,179,35,2,0.9004267425320057,0.0588235294117647,0.6666666666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,96,4,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
363,179,35,2,0.8862019914651493,0.0588235294117647,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,96,4,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
363,179,35,2,0.907539118065434,0.0588235294117647,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,96,4,541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
272,5,4,16,0.6559139784946236,0.2857142857142857,0.4210526315789473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,1.0,0.25,0.0,-0.25,0.0,1.0,5,593,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
272,5,3,16,0.5443037974683544,0.3673469387755102,0.3888888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,1.0,0.25,0.0,-0.25,0.0,1.0,5,593,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
272,5,3,16,0.7126436781609196,0.3103448275862069,0.4210526315789473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,1.0,0.25,0.0,-0.25,0.0,1.0,5,593,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
5626,3191,4,12,0.966789667896679,0.2023121387283237,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.25,0.0,-0.25,0.0,-1.0,1596,54,278,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,open
4237,2639,7,12,0.448780487804878,0.2657342657342657,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,1,-1.0,0.0,0.0109808633082005,-0.95,0.0109808633082005,-1.0,193,54,325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
307,43,2,12,0.7307692307692307,0.84,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,81,54,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
331,67,2,7,0.6388888888888888,0.6666666666666666,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,PERFORMANCE,DMI_COLLECTION_OF_URLS,1,-1.0,0.0,0.0109808633082005,-1.0,0.0109808633082005,-1.0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1364,1569,6,11,0.918918918918919,0.21875,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-0.6666666666666666,1097,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,open
1364,1569,6,11,0.5675675675675675,0.21875,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-0.6666666666666666,1097,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,open
1364,1569,6,11,0.8175675675675675,0.21875,0.9166666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-0.6666666666666666,1097,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,open
1364,1569,6,11,0.6554054054054054,0.21875,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-0.6666666666666666,1097,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,open
1364,1569,6,11,0.7432432432432432,0.21875,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-0.6666666666666666,1097,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,close
1364,1569,6,11,0.581081081081081,0.21875,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,CORRECTNESS,UWF_UNWRITTEN_FIELD,2,0.0,0.0,0.0332571428571428,-1.0,0.0332571428571428,-0.6666666666666666,1097,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,open
978,1105,108,25,0.2566371681415929,0.0515826494724501,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.0,-0.8333333333333334,0.0,-1.0,6390,35,628,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,open
978,1105,108,25,0.3805309734513274,0.0515826494724501,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0,0.0,-0.8571428571428571,0.0,-1.0,6390,35,628,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,open
8221,3485,3,22,0.5818181818181818,0.9166666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,BAD_PRACTICE,SE_BAD_FIELD,2,0.0,0.0,0.1430467995178398,-0.625,0.1430467995178398,0.0,7954,0,180,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,open
1978,1947,10,25,0.4047619047619047,0.4025974025974026,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,1711,35,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,open
528,436,2,10,0.5901639344262295,0.1555555555555555,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,261,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,open
528,436,2,10,0.7704918032786885,0.1555555555555555,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,261,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,open
528,436,2,10,0.8442622950819673,0.1555555555555555,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,261,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,open
1575,1728,6,23,0.8680555555555556,0.4285714285714285,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,CORRECTNESS,DMI_ARGUMENTS_WRONG_ORDER,2,-1.0,0.0,0.0332571428571428,-1.0,0.0332571428571428,-1.0,95,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1575,1728,6,23,0.3333333333333333,0.4285714285714285,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,MALICIOUS_CODE,MS_MUTABLE_ARRAY,1,0.0,0.0,0.0,-1.0,0.0,-1.0,1286,0,152,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,open
1575,1728,6,23,0.5902777777777778,0.4285714285714285,0.5454545454545455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,1308,0,152,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,open
1575,1728,3,23,0.864406779661017,0.53125,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
1575,1728,20,23,0.6094890510948905,0.1514423076923076,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.1666666666666666,0.0292099903103599,-0.5,0.0292099903103599,-1.0,1056,0,525,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,open
1575,1728,20,23,0.7244525547445255,0.1514423076923076,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,8491,0,525,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,open
1575,1728,20,23,0.7609489051094891,0.1514423076923076,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,8491,0,525,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,open
1575,1728,20,23,0.833941605839416,0.1514423076923076,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,8491,0,525,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,open
2467,2047,10,23,0.4059405940594059,0.359375,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,PERFORMANCE,URF_UNREAD_FIELD,3,0.0,0.125,0.0109808633082005,-0.75,0.0109808633082005,1.0,1280,0,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,close
1423,1596,6,43,0.5426356589147286,0.2559523809523809,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,1156,62,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
