F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-planItemIterator.next(),F3-Model,F3-Class,F3-localRepository(),F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-boolean,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-bimargulies@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-stephenc@apache.org,F71-bentmann@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,category
3585,1495,33,28,0.5446927374301676,0.2626728110599078,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,2873,16,273,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
3585,1495,12,28,0.6855123674911661,0.1435897435897435,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,-1.0,9073,16,466,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,open
3585,1495,18,28,0.7881619937694704,0.0983935742971887,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.04,0.355314404169412,-0.808,0.355314404169412,-1.0,1232,16,1167,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,open
3585,1495,18,28,0.1682242990654205,0.0983935742971887,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,-1.0,9073,16,1167,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,open
3585,1495,5,28,0.981981981981982,0.2676056338028169,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0405405405405405,0.355314404169412,-0.9121621621621622,0.355314404169412,-1.0,2422,16,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
3585,1495,5,28,0.5945945945945946,0.2676056338028169,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,733,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
4371,1964,12,28,0.4222222222222222,0.4423076923076923,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.0,0.331596779357607,-1.0,0.331596779357607,-1.0,7028,16,130,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2065,1232,2,17,0.6451612903225806,0.8214285714285714,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,-1.0,1353,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
4371,1964,5,17,0.5376344086021505,0.4629629629629629,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,NS_DANGEROUS_NON_SHORT_CIRCUIT,1,-1.0,0.0,0.355314404169412,-1.0,0.355314404169412,-1.0,2873,0,43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2065,1232,2,17,0.6451612903225806,0.8214285714285714,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,-1.0,1353,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
2658,1341,13,3,0.6830357142857143,0.2681159420289855,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,open
2658,1341,13,3,0.8660714285714286,0.2681159420289855,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,open
2658,1341,13,3,0.5446428571428571,0.2681159420289855,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,open
2658,1341,13,3,0.5044642857142857,0.2681159420289855,0.2727272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,MT_CORRECTNESS,SWL_SLEEP_WITH_LOCK_HELD,2,-1.0,0.0,0.2477678571428571,-1.0,0.2477678571428571,-1.0,4696,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,open
3585,1495,7,16,0.6680942184154176,0.2460567823343848,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,1.0,0.8,0.355314404169412,0.6,0.355314404169412,-0.5,2873,2,758,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,close
3585,1495,7,16,0.5417558886509636,0.2460567823343848,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,-0.5,2873,2,758,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
3585,1495,7,16,0.3747323340471092,0.2460567823343848,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.355314404169412,-1.0,0.355314404169412,-0.5,2873,2,758,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
4561,2111,2,16,0.6071428571428571,0.5454545454545454,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,0.0,3849,2,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
4561,2111,2,16,0.8571428571428571,0.5454545454545454,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,0.5,0.331596779357607,0.0,0.331596779357607,0.0,2873,2,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,close
5626,2461,4,10,0.9660377358490566,0.2083333333333333,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.3846153846153846,0.0,-0.1538461538461538,0.0,-1.0,1151,43,307,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,open
4237,1909,5,10,0.6,0.297029702970297,0.6842105263157895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,1,1.0,0.0526315789473684,0.331596779357607,-0.8947368421052632,0.331596779357607,1.0,1640,43,979,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,close
888,82,19,2,0.61731843575419,0.1328125,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,PERFORMANCE,DM_GC,1,-1.0,0.0,0.331596779357607,-1.0,0.331596779357607,-1.0,176,29,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
1364,839,6,11,0.918918918918919,0.21875,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-0.6666666666666666,652,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,open
1364,839,6,11,0.5675675675675675,0.21875,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-0.6666666666666666,652,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,open
1364,839,6,11,0.8175675675675675,0.21875,0.9166666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-0.6666666666666666,652,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,open
1364,839,6,11,0.6554054054054054,0.21875,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,-0.6666666666666666,652,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,open
1364,839,6,11,0.7432432432432432,0.21875,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,-0.6666666666666666,652,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,close
1364,839,6,11,0.581081081081081,0.21875,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,CORRECTNESS,UWF_UNWRITTEN_FIELD,2,0.0,0.0,0.0811631944444444,-1.0,0.0811631944444444,-0.6666666666666666,652,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,open
978,375,103,21,0.2520852641334569,0.0542540073982737,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.0,-0.8333333333333334,0.0,-1.0,5945,24,887,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,open
978,375,103,21,0.3818350324374421,0.0542540073982737,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0,0.0,-0.8571428571428571,0.0,-1.0,5945,24,887,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,open
8221,2755,3,22,0.5849056603773585,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,BAD_PRACTICE,SE_BAD_FIELD,2,0.0,0.0,0.1486272236375116,-0.6666666666666666,0.1486272236375116,0.0,7509,1,314,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,open
1978,1217,11,21,0.3834586466165413,0.3780487804878049,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,-1.0,1266,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,open
1575,998,6,21,0.3285714285714285,0.4444444444444444,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,MALICIOUS_CODE,MS_MUTABLE_ARRAY,1,0.0,0.0,0.0,-1.0,0.0,-1.0,841,23,47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,open
1575,998,6,21,0.6071428571428571,0.4444444444444444,0.5444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.0,0.1486272236375116,-1.0,0.1486272236375116,-1.0,863,23,47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,open
1575,998,3,21,0.864406779661017,0.53125,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,863,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1540,988,3,21,0.7868852459016393,0.5757575757575758,0.1666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,1.0,828,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,close
1547,991,10,62,0.740909090909091,0.14375,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.25,0.331596779357607,-0.125,0.331596779357607,1.0,835,73,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,4,62,0.8617886178861789,0.3866666666666666,0.5925925925925926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,0.5,0.331596779357607,0.0,0.331596779357607,1.0,835,73,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,close
1547,991,1,62,0.7972972972972973,0.3953488372093023,0.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0405405405405405,0.355314404169412,-0.9121621621621622,0.355314404169412,1.0,835,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1547,991,1,62,0.8243243243243243,0.3953488372093023,0.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0405405405405405,0.355314404169412,-0.9121621621621622,0.355314404169412,1.0,835,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1547,991,1,62,0.7567567567567568,0.3953488372093023,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0405405405405405,0.355314404169412,-0.9121621621621622,0.355314404169412,1.0,835,73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1423,866,6,62,0.5426356589147286,0.2559523809523809,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,-1.0,711,73,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1575,998,4,62,0.6617647058823529,0.425,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,1.0,863,73,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1472,920,2,62,0.8333333333333334,0.1870503597122302,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,STYLE,REC_CATCH_EXCEPTION,2,1.0,0.4444444444444444,0.355314404169412,0.0,0.355314404169412,1.0,812,73,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,close
1575,998,4,62,0.4137931034482758,0.2704918032786885,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,30,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.8,0.355314404169412,0.6,0.355314404169412,1.0,760,73,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1575,998,14,62,0.2959183673469387,0.1128608923884514,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,0.5,0.331596779357607,0.0,0.331596779357607,1.0,804,73,168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,close
1575,998,14,62,0.5693877551020409,0.1128608923884514,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.4444444444444444,0.355314404169412,0.0,0.355314404169412,1.0,863,73,168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,close
1575,998,7,62,0.4748201438848921,0.1809523809523809,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30,STYLE,DLS_DEAD_LOCAL_STORE,1,1.0,0.0405405405405405,0.355314404169412,-0.9121621621621622,0.355314404169412,1.0,863,73,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,close
1575,998,7,62,0.5467625899280576,0.1809523809523809,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,STYLE,DLS_DEAD_LOCAL_STORE,1,1.0,0.0405405405405405,0.355314404169412,-0.9121621621621622,0.355314404169412,1.0,863,73,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,close
1449,895,50,62,0.128125,0.1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,2,-1.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,-1.0,9466,73,251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1575,998,8,62,0.2088607594936709,0.0801033591731266,0.2142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_DEFAULT_ENCODING,1,1.0,0.3846153846153846,0.0,-0.1538461538461538,0.0,1.0,863,73,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,8,62,0.4113924050632911,0.0801033591731266,0.625,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,30,MT_CORRECTNESS,NN_NAKED_NOTIFY,2,1.0,1.0,0.2477678571428571,1.0,0.2477678571428571,1.0,863,73,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,8,62,0.3164556962025316,0.0801033591731266,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,MT_CORRECTNESS,SC_START_IN_CTOR,2,1.0,1.0,0.2477678571428571,1.0,0.2477678571428571,1.0,863,73,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,8,62,0.1983122362869198,0.0801033591731266,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,MT_CORRECTNESS,UW_UNCOND_WAIT,3,1.0,1.0,0.2477678571428571,1.0,0.2477678571428571,1.0,863,73,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,8,62,0.4451476793248945,0.0801033591731266,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_DEFAULT_ENCODING,1,1.0,0.3846153846153846,0.0,-0.1538461538461538,0.0,1.0,863,73,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,3,62,0.558282208588957,0.1428571428571428,0.1538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_DEFAULT_ENCODING,1,1.0,0.3846153846153846,0.0,-0.1538461538461538,0.0,1.0,863,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,3,62,0.7484662576687117,0.1428571428571428,0.9230769230769232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_DEFAULT_ENCODING,1,1.0,0.3846153846153846,0.0,-0.1538461538461538,0.0,1.0,863,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,3,62,0.3987730061349693,0.1428571428571428,0.238095238095238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_DEFAULT_ENCODING,1,1.0,0.3846153846153846,0.0,-0.1538461538461538,0.0,1.0,863,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,3,62,0.3374233128834356,0.1428571428571428,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,0.75,0.331596779357607,0.75,0.331596779357607,1.0,863,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,3,62,0.3251533742331288,0.1428571428571428,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,0.75,0.331596779357607,0.75,0.331596779357607,1.0,863,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,3,62,0.3128834355828221,0.1428571428571428,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,0.75,0.331596779357607,0.75,0.331596779357607,1.0,863,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,3,62,0.7852760736196319,0.1428571428571428,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.25,0.331596779357607,-0.125,0.331596779357607,1.0,863,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1575,998,1,19,0.6730769230769231,0.5862068965517241,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,-1.0,863,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,open
1575,998,1,19,0.75,0.68,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,-1.0,863,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,open
1575,998,10,19,0.6106194690265486,0.1746987951807229,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.25,0.331596779357607,-0.125,0.331596779357607,-1.0,863,1,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,open
8260,2761,4,3,0.4144144144144144,0.3939393939393939,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,CORRECTNESS,UWF_UNWRITTEN_FIELD,2,0.0,0.0,0.0811631944444444,-1.0,0.0811631944444444,-1.0,5957,0,103,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,open
8260,2761,4,3,0.927927927927928,0.3939393939393939,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,CORRECTNESS,UWF_UNWRITTEN_FIELD,2,0.0,0.0,0.0811631944444444,-1.0,0.0811631944444444,-1.0,7548,0,103,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,open
