F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-HttpRequestBase,F3-Set<String>,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Arguments,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,category
3003,243,24,52,0.4804630969609262,0.332258064516129,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,30,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,0.0,4473,5,446,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,open
3003,243,24,52,0.7178002894356006,0.332258064516129,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,0.0,4374,5,446,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,open
7113,1824,6,52,0.3809523809523809,0.4623655913978494,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,2,0.0,0.0,0.0394932537966166,-1.0,0.0394932537966166,-1.0,126,5,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
7113,1824,6,52,0.3928571428571428,0.4623655913978494,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,2,0.0,0.0,0.0394932537966166,-1.0,0.0394932537966166,-1.0,126,5,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
7863,2299,124,52,0.796250616674889,0.40625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,0.5,3982,5,1199,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
7863,2299,124,52,0.6694622594967933,0.40625,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30,I18N,DM_CONVERT_CASE,3,1.0,0.5555555555555556,0.00014082138753473947,0.1111111111111111,0.00014082138753473947,0.5,158,5,1199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
7863,2299,124,52,0.4464726196349284,0.40625,0.4166666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_DEFAULT_ENCODING,1,1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,0.5,9554,5,1199,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,close
7863,2299,124,52,0.6364084854464727,0.40625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,0.5,9554,5,1199,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,close
8465,2703,13,52,0.2591792656587473,0.5916030534351145,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,30,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,5222,5,402,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
8465,2703,13,52,0.2526997840172786,0.5916030534351145,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,4780,5,402,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7545,2129,15,52,0.4177718832891247,0.2230769230769231,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,1.0,10571,5,352,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,close
7545,2129,15,52,0.4230769230769231,0.2230769230769231,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,30,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,1.0,11106,5,352,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,close
7545,2129,15,52,0.1326259946949602,0.2230769230769231,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,11106,5,352,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,close
7545,2129,15,52,0.4694960212201591,0.2230769230769231,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,1.0,11106,5,352,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,close
7545,2129,35,52,1.0184397163120569,0.618925831202046,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.45,0.1048601512534388,-0.1,0.1048601512534388,1.0,10674,5,1661,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,close
7545,2129,35,52,0.2319148936170212,0.618925831202046,0.2291666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,1.0,0.25,0.4250676555271278,-0.5,0.4250676555271278,1.0,5810,5,1661,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
7545,2129,35,52,0.8822695035460993,0.618925831202046,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,1.0,5810,5,1661,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
8465,2703,4,23,0.4939759036144578,0.52,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,4780,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
8703,2783,5,23,0.2490842490842491,0.5641025641025641,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.2,0.4250676555271278,-0.6,0.4250676555271278,-1.0,6048,0,120,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
6870,1648,5,23,0.91,0.8333333333333334,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.0909090909090909,0.4250676555271278,-0.8181818181818182,0.4250676555271278,-1.0,3109,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7545,2129,17,23,0.1529850746268656,0.92,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,11106,0,195,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,open
7545,2129,16,23,0.2264957264957265,1.736842105263158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,5984,0,138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
8465,2703,17,23,0.1864406779661017,1.077669902912621,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,5984,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
8465,2703,19,23,0.9859154929577464,0.8341232227488151,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,1.0,5810,0,369,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
8465,2703,19,23,0.7816901408450704,0.8341232227488151,0.5789473684210527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,1.0,0.3333333333333333,0.4250676555271278,-0.3333333333333333,0.4250676555271278,1.0,4963,0,369,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
7509,2120,17,10,0.367816091954023,1.1584699453551912,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,10423,0,657,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,open
7509,2120,17,10,0.4597701149425287,1.1584699453551912,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,10423,0,657,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,open
7509,2120,17,10,0.3333333333333333,1.1584699453551912,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,10423,0,657,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,open
7509,2120,17,10,0.4068965517241379,1.1584699453551912,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1,0.0394932537966166,-0.8,0.0394932537966166,-1.0,10423,0,657,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,open
7509,2120,15,10,0.6769911504424779,0.5769230769230769,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,0.0,8789,0,186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,open
7509,2120,15,10,0.3982300884955752,0.5769230769230769,0.5654761904761905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,BAD_PRACTICE,CN_IDIOM_NO_SUPER_CALL,2,1.0,0.4,0.1048601512534388,-0.2,0.1048601512534388,0.0,9501,0,186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,close
7509,2120,15,10,0.7389380530973452,0.5769230769230769,0.1935483870967742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,MT_CORRECTNESS,NO_NOTIFY_NOT_NOTIFYALL,3,0.0,0.6666666666666666,0.1130436904174885,0.3333333333333333,0.1130436904174885,0.0,8789,0,186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,close
7509,2120,15,10,0.9557522123893806,0.5769230769230769,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,MT_CORRECTNESS,NO_NOTIFY_NOT_NOTIFYALL,3,1.0,0.6666666666666666,0.1130436904174885,0.3333333333333333,0.1130436904174885,0.0,8789,0,186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,close
7509,2120,15,10,0.7964601769911505,0.5769230769230769,0.4193548387096774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,0.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,0.0,5197,0,186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7509,2120,15,10,0.3628318584070796,0.5769230769230769,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0491803278688524,0.4250676555271278,-0.9016393442622952,0.4250676555271278,0.0,5810,0,186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
7509,2120,6,10,0.35,0.8166666666666667,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,BAD_PRACTICE,CN_IDIOM_NO_SUPER_CALL,1,-1.0,0.4,0.1048601512534388,-0.2,0.1048601512534388,-1.0,5810,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
4848,1098,25,10,0.8290598290598291,1.068702290076336,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,5810,0,121,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4848,1098,25,10,0.8957264957264958,1.068702290076336,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.25,0.1048601512534388,-0.5,0.1048601512534388,-1.0,7619,0,121,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4848,1098,25,10,0.3606837606837607,1.068702290076336,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,19,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,5782,0,121,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4848,1098,25,10,0.3658119658119658,1.068702290076336,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,-1.0,5782,0,121,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
4848,1098,25,10,0.5743589743589743,1.068702290076336,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.3333333333333333,0.4250676555271278,-0.3333333333333333,0.4250676555271278,-1.0,10423,0,121,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,open
4848,1098,25,10,0.1743589743589743,1.068702290076336,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0,0.4250676555271278,-1.0,0.4250676555271278,-1.0,10423,0,121,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,open
12415,4308,7,1,0.3583333333333333,2.4838709677419355,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,-1.0,11106,0,126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,open
12415,4308,12,1,0.9519572953736656,0.5379746835443038,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,0.0,5810,0,50,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,close
12415,4308,12,1,0.7402135231316725,0.5379746835443038,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,0.0,10869,0,50,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,open
2930,182,15,4,0.713302752293578,0.1483679525222551,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,8879,0,756,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,open
2930,182,15,4,0.6353211009174312,0.1483679525222551,0.0666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,8879,0,756,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,open
7725,2218,2,14,0.4505494505494505,0.3278688524590163,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,5070,0,73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
11534,3790,39,14,0.9297520661157024,0.5214446952595937,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,-0.7142857142857143,8879,0,704,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,open
11534,3790,39,14,0.9421487603305784,0.5214446952595937,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,10,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,-0.7142857142857143,8879,0,704,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,open
7736,2242,16,14,0.6657060518731989,0.8780487804878049,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,7619,0,595,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,open
7736,2242,16,14,0.3631123919308357,0.8780487804878049,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.2142857142857142,0.4250676555271278,-0.5535714285714286,0.4250676555271278,-1.0,7619,0,595,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,open
3224,329,40,3,0.5097529258777633,0.2397868561278863,0.8545454545454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,0.2,98,0,608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,open
3224,329,40,3,0.5825747724317295,0.2397868561278863,0.3619047619047619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,1.0,1.0,0.0,1.0,0.0,0.2,3793,0,608,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
3224,329,40,3,0.2288686605981794,0.2397868561278863,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.0,0.0625,-1.0,0.0625,0.2,3793,0,608,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
3224,329,40,3,0.5812743823146944,0.2397868561278863,0.6285714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,1.0,1.0,0.0625,1.0,0.0625,0.2,3793,0,608,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
3224,329,40,3,0.5565669700910273,0.2397868561278863,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.71875,0.1677679897339876,0.4375,0.1677679897339876,0.2,3793,0,608,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,close
7736,2242,36,4,0.556640625,0.4055727554179567,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,1.0,0.2,0.4250676555271278,-0.6,0.4250676555271278,-0.875,5810,0,86,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,close
2781,99,3,2,0.819327731092437,0.410958904109589,0.3777777777777777,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,I18N,DM_DEFAULT_ENCODING,1,1.0,0.5172413793103449,0.00014082138753473947,0.0344827586206896,0.00014082138753473947,1.0,3102,0,278,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,close
11942,4052,4,4,0.449438202247191,0.8152173913043478,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.25,0.1048601512534388,-0.5,0.1048601512534388,1.0,9287,0,136,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,close
3820,736,10,6,0.2717086834733893,0.308695652173913,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,1165,11,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,open
11942,4052,14,6,0.6820512820512821,0.3254901960784314,0.1071428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,5810,11,169,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
11942,4052,14,6,0.4,0.3254901960784314,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,5810,11,169,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
11942,4052,9,6,0.7482517482517482,0.2272727272727272,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,5810,11,209,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
11942,4052,9,6,0.5034965034965035,0.2272727272727272,0.0909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.1686746987951807,0.4250676555271278,-0.6385542168674698,0.4250676555271278,-1.0,5810,11,209,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,open
3820,736,16,12,0.1935483870967742,1.1634615384615383,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,1165,33,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,open
3820,736,11,12,0.2748538011695906,1.1911764705882353,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.7768595041322314,0.4250676555271278,0.5537190082644629,0.4250676555271278,1.0,1165,33,142,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,open
