F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-URL,F3-Node,F3-String[],F3-Date,F3-Locale,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,category
4848,34,25,10,0.8266199649737302,1.015267175572519,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3707,35,1229,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
4848,34,25,10,0.8931698774080561,1.015267175572519,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.5,0.0837600739859955,0.0,0.0837600739859955,-1.0,5516,35,1229,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
4848,34,25,10,0.3695271453590192,1.015267175572519,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,19,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,-1.0,3679,35,1229,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
4848,34,25,10,0.3747810858143607,1.015267175572519,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,-1.0,3679,35,1229,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
4848,34,25,10,0.574430823117338,1.015267175572519,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.3333333333333333,0.3518318831535469,0.0,0.3518318831535469,-1.0,8320,35,1229,0,0,0,0,0,0,0,1,1,0,0,0,1,1,open
4848,34,25,10,0.1838879159369527,1.015267175572519,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0,0.3518318831535469,-1.0,0.3518318831535469,-1.0,8320,35,1229,0,0,0,0,0,0,0,1,1,0,0,0,1,1,open
12415,3244,7,1,0.3583333333333333,2.4838709677419355,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-1.0,9003,0,126,0,0,0,0,1,0,0,0,0,0,0,0,1,1,open
12415,3244,11,1,0.9474708171206224,0.5602836879432624,0.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,0.0,3707,4,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,close
12415,3244,11,1,0.7937743190661478,0.5602836879432624,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,0.0,8766,4,47,0,0,1,0,1,0,0,0,0,0,1,0,1,1,open
11534,2726,15,4,0.7116704805491991,0.1479289940828402,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,6776,12,754,1,0,0,0,0,0,0,1,1,0,0,0,1,0,open
11534,2726,15,4,0.6338672768878718,0.1479289940828402,0.0666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,6776,12,754,1,0,0,0,0,0,0,1,1,0,0,0,1,0,open
7725,1154,2,14,0.422680412371134,0.2985074626865671,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,2967,22,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
11534,2726,39,14,0.9298737727910238,0.5091324200913242,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7333333333333333,0.0507433447509164,0.4666666666666667,0.0507433447509164,-0.7142857142857143,6776,22,665,1,0,0,0,0,0,0,1,1,0,0,0,1,0,open
11534,2726,39,14,0.9424964936886396,0.5091324200913242,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7333333333333333,0.0507433447509164,0.4666666666666667,0.0507433447509164,-0.7142857142857143,6776,22,665,1,0,0,0,0,0,0,1,1,0,0,0,1,0,open
7736,1178,15,14,0.6786786786786787,0.9473684210526316,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,5516,22,587,0,0,0,0,0,0,0,0,1,1,0,0,1,0,open
7736,1178,15,14,0.3633633633633634,0.9473684210526316,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,5516,22,587,0,0,0,0,0,0,0,0,1,1,0,0,1,0,open
6448,423,33,3,0.5531798245614035,0.2528735632183908,0.2631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,1.0,1.0,0.0,1.0,0.0,0.0,1690,4,27,0,0,0,0,0,0,0,0,1,0,1,0,1,0,close
6448,423,33,3,0.2541118421052631,0.2528735632183908,0.1232876712328767,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.0,0.0625,-1.0,0.0625,0.0,1690,4,27,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
6448,423,33,3,0.5476973684210527,0.2528735632183908,0.6842105263157895,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,1.0,1.0,0.0625,1.0,0.0625,0.0,1690,4,27,0,0,0,0,0,0,0,0,1,0,1,0,1,0,close
7736,1178,36,4,0.556640625,0.4055727554179567,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,1.0,0.2857142857142857,0.3518318831535469,-0.4285714285714285,0.3518318831535469,-0.875,3707,8,780,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
4847,34,3,2,0.819327731092437,0.3918918918918919,0.3777777777777777,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,1.0,999,2,856,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11942,2988,4,4,0.4878048780487805,0.6630434782608695,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.5,0.0837600739859955,0.0,0.0837600739859955,1.0,7184,3,145,0,0,0,0,0,0,0,1,1,0,1,0,1,1,close
11942,2988,12,6,0.7388724035608308,0.3317972350230415,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3707,11,417,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
11942,2988,12,6,0.4362017804154303,0.3317972350230415,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3707,11,417,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
11942,2988,9,6,0.7535211267605634,0.2295918367346938,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3707,11,272,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
11942,2988,9,6,0.5070422535211268,0.2295918367346938,0.0909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3707,11,272,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
11942,2988,2,12,0.9,0.7962962962962963,0.7297297297297297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,1.0,1.0,0.0,1.0,0.0,1.0,758,18,124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
11942,2988,43,12,0.8267419962335216,0.2066115702479339,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.5,0.0837600739859955,0.0,0.0837600739859955,-0.1111111111111111,1753,18,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
11942,2988,43,12,0.8502824858757062,0.2066115702479339,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.5,0.0837600739859955,0.0,0.0837600739859955,-0.1111111111111111,7184,18,100,0,1,0,0,0,0,0,1,1,0,0,0,1,1,close
11942,2988,43,12,0.6836158192090396,0.2066115702479339,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-0.1111111111111111,7184,18,100,0,1,0,0,0,0,0,1,1,0,0,0,1,1,close
11942,2988,43,12,0.2843691148775895,0.2066115702479339,0.4166666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-0.1111111111111111,3707,18,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
11942,2988,43,12,0.2674199623352166,0.2066115702479339,0.2291666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-0.1111111111111111,3707,18,100,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7863,1235,29,12,0.6421052631578947,0.5494505494505495,0.4117647058823529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.4,0.3518318831535469,-0.2,0.3518318831535469,1.0,891,18,361,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7863,1235,29,12,0.6884210526315789,0.5494505494505495,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.4,0.3518318831535469,-0.2,0.3518318831535469,1.0,891,18,361,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7863,1235,29,12,0.3978947368421052,0.5494505494505495,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,1.0,7184,18,361,0,0,0,0,0,0,0,1,1,0,1,0,1,1,close
7863,1235,31,12,0.3946280991735537,0.3973941368078176,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,-0.6666666666666666,2457,18,433,0,0,0,0,0,0,0,0,1,0,1,0,1,0,close
7863,1235,11,5,0.3508771929824561,1.98,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,-1.0,7247,12,150,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open
7545,1065,17,5,0.1937984496124031,1.0803571428571428,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.8813559322033898,0.3518318831535469,0.7627118644067796,0.3518318831535469,1.0,7247,12,460,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open
12005,3058,7,2,0.7387387387387387,0.9591836734693876,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,3707,6,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
12309,3223,7,2,0.6926605504587156,0.5932203389830508,0.2916666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,3707,6,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
12005,3058,64,6,0.5109090909090909,0.4106351550960118,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.3333333333333333,0.3518318831535469,-0.3333333333333333,0.3518318831535469,0.3333333333333333,7247,17,1044,0,0,0,0,0,0,0,0,1,0,1,0,1,1,open
12005,3058,64,6,0.8818181818181818,0.4106351550960118,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7333333333333333,0.0507433447509164,0.4666666666666667,0.0507433447509164,0.3333333333333333,7247,17,1044,0,0,0,0,0,0,0,0,1,0,1,0,1,1,close
12005,3058,64,6,0.8945454545454545,0.4106351550960118,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7333333333333333,0.0507433447509164,0.4666666666666667,0.0507433447509164,0.3333333333333333,7247,17,1044,0,0,0,0,0,0,0,0,1,0,1,0,1,1,open
7509,1056,15,3,0.3630769230769231,0.1330472103004291,0.0952380952380952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3707,8,115,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7509,1056,15,3,0.48,0.1330472103004291,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,3707,8,115,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7298,914,8,1,0.7291139240506329,0.2076124567474048,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,0.3333333333333333,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,0.3333333333333333,2457,1,486,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7298,914,8,1,0.739240506329114,0.2076124567474048,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,0.3333333333333333,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,0.3333333333333333,2540,1,486,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7298,914,8,1,0.5240506329113924,0.2076124567474048,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,REC_CATCH_EXCEPTION,2,0.3333333333333333,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,0.3333333333333333,997,1,486,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7298,914,57,18,0.8219424460431655,0.391812865497076,0.5384615384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,1.0,0.2857142857142857,0.3518318831535469,-0.4285714285714285,0.3518318831535469,-0.3333333333333333,2540,18,1026,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7298,914,57,18,0.9172661870503596,0.391812865497076,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.3333333333333333,0.0507433447509164,-0.3333333333333333,0.0507433447509164,-0.3333333333333333,2484,18,1026,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7298,914,57,18,0.4127697841726618,0.391812865497076,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.3333333333333333,0.0507433447509164,-0.3333333333333333,0.0507433447509164,-0.3333333333333333,2484,18,1026,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7275,909,9,5,0.4558823529411764,0.5789473684210527,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,2517,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7298,914,52,5,0.2387096774193548,0.9103641456582632,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-0.3333333333333333,2466,3,83,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7298,914,52,5,0.3380645161290322,0.9103641456582632,0.0909090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-0.3333333333333333,2540,3,83,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7298,914,52,5,0.8980645161290323,0.9103641456582632,0.1538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.2142857142857142,0.3518318831535469,-0.5357142857142857,0.3518318831535469,-0.3333333333333333,2528,3,83,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7298,914,6,5,0.9591836734693876,1.1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MT_CORRECTNESS,NO_NOTIFY_NOT_NOTIFYALL,3,-1.0,0.6666666666666666,0.0394444444444444,0.3333333333333333,0.0394444444444444,-1.0,2295,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
7298,914,10,5,0.4496644295302013,0.6625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,2540,3,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
7298,914,10,5,0.3422818791946309,0.6625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7333333333333333,0.0507433447509164,0.4666666666666667,0.0507433447509164,-1.0,2540,3,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,open
5679,247,3,4,0.684931506849315,0.8611111111111112,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,1.0,9286,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
5679,247,21,4,0.5630914826498423,0.4751381215469613,0.459375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,1.0,921,1,43,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
5679,247,21,4,0.5615141955835962,0.4751381215469613,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,REC_CATCH_EXCEPTION,2,1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,1.0,921,1,43,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
5679,247,14,1,0.5317460317460317,0.2752808988764045,0.2142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,887,4,161,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
5679,247,14,1,0.4365079365079365,0.2752808988764045,0.1304347826086956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,-1.0,887,4,161,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
4847,34,4,9,0.9583333333333334,0.6923076923076923,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6538461538461539,1.6734601821037333e-05,0.3269230769230769,1.6734601821037333e-05,1.0,3707,47,189,0,0,0,0,0,0,0,0,1,0,0,0,1,0,close
7853,1235,41,9,0.6237113402061856,0.1670533642691415,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3958333333333333,0.3518318831535469,-0.2083333333333333,0.3518318831535469,-1.0,5516,47,358,0,0,0,0,0,0,0,0,1,0,1,0,1,0,open
11338,2672,7,5,0.9419354838709676,0.1478260869565217,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,6602,12,131,1,0,0,0,0,0,0,1,1,0,0,0,1,0,close
11338,2672,7,5,0.864516129032258,0.1478260869565217,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,6602,12,131,1,0,0,0,0,0,0,1,1,0,0,0,1,0,close
11360,2675,7,5,0.948051948051948,0.1491228070175438,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,6329,12,130,0,0,0,0,0,0,0,1,1,0,0,0,1,0,close
11360,2675,7,5,0.8701298701298701,0.1491228070175438,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.2873563218390804,0.3518318831535469,-0.3908045977011494,0.3518318831535469,1.0,6329,12,130,0,0,0,0,0,0,0,1,1,0,0,0,1,0,close
