F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,category
17995,3291,7,76,0.1672025723472668,0.4943181818181818,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,3,1.0,0.2,0.1951022179705215,-0.6,0.1951022179705215,-0.6666666666666666,14641,99,59,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,38,76,0.9212435233160622,0.6431718061674009,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,82,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,1.0,0.3426181989319204,1.0,0.3426181989319204,1.0,14641,99,79,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,close
3354,0,0,76,4.683333333333334,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.3103448275862069,0.6163151759730154,-0.3793103448275862,0.6163151759730154,-1.0,14641,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
17995,3291,13,76,0.1939546599496221,0.2346570397111913,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.12,0.1526476686532771,-0.76,0.1526476686532771,-1.0,7264,99,263,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,open
17995,3291,13,76,0.1914357682619647,0.2346570397111913,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.12,0.1526476686532771,-0.76,0.1526476686532771,-1.0,14270,99,263,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,open
17995,3291,13,76,0.1964735516372796,0.2346570397111913,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.12,0.1526476686532771,-0.76,0.1526476686532771,-1.0,13301,99,263,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,open
17995,3291,13,76,0.2040302267002519,0.2346570397111913,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.12,0.1526476686532771,-0.76,0.1526476686532771,-1.0,12179,99,263,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,open
17995,3291,13,76,0.2015113350125944,0.2346570397111913,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.12,0.1526476686532771,-0.76,0.1526476686532771,-1.0,14155,99,263,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,open
17995,3291,13,76,0.2065491183879093,0.2346570397111913,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.12,0.1526476686532771,-0.76,0.1526476686532771,-1.0,7264,99,263,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,open
17995,3291,13,76,0.198992443324937,0.2346570397111913,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.12,0.1526476686532771,-0.76,0.1526476686532771,-1.0,14270,99,263,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,open
17995,3291,13,76,0.2846347607052896,0.2346570397111913,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,1,-1.0,0.0526315789473684,0.2127614114225195,-0.8947368421052632,0.2127614114225195,-1.0,11008,99,263,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,open
17995,3291,13,76,0.982367758186398,0.2346570397111913,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,-1.0,0.0526315789473684,0.2127614114225195,-0.8947368421052632,0.2127614114225195,-1.0,7264,99,263,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,open
17995,3291,13,76,0.9017632241813602,0.2346570397111913,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,-1.0,0.0526315789473684,0.2127614114225195,-0.8947368421052632,0.2127614114225195,-1.0,12543,99,263,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,open
17995,3291,13,76,0.9420654911838792,0.2346570397111913,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,2,-1.0,0.0526315789473684,0.2127614114225195,-0.8947368421052632,0.2127614114225195,-1.0,12543,99,263,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,open
15179,2062,25,76,0.6803571428571429,0.076595744680851,0.8181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.1428571428571428,0.2127614114225195,-0.7142857142857143,0.2127614114225195,-1.0,10090,99,686,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,open
15179,2062,25,76,0.675,0.076595744680851,0.6818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.1428571428571428,0.2127614114225195,-0.7142857142857143,0.2127614114225195,-1.0,10090,99,686,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,open
15179,2062,25,76,0.8642857142857143,0.076595744680851,0.6730769230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.4722222222222222,0.2127614114225195,-0.0555555555555555,0.2127614114225195,-1.0,9790,99,686,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,open
13234,1682,48,76,0.8657439446366783,0.5514993481095176,0.7058823529411765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,82,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-1.0,6890,99,312,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17066,2864,26,76,0.7426376440460948,0.1768595041322314,0.4117647058823529,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,82,MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,3,-1.0,0.0,0.1526476686532771,-1.0,0.1526476686532771,-1.0,13712,99,847,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,open
17066,2864,26,76,0.7964148527528809,0.1768595041322314,0.425,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,3,-1.0,0.0,0.1526476686532771,-1.0,0.1526476686532771,-1.0,13712,99,847,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,open
17066,2864,26,76,0.262483994878361,0.1768595041322314,0.3958333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,3,-1.0,0.0,0.1526476686532771,-1.0,0.1526476686532771,-1.0,13712,99,847,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,open
17066,2864,26,76,0.3149807938540332,0.1768595041322314,0.3958333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,DP_DO_INSIDE_DO_PRIVILEGED,3,-1.0,0.0,0.1526476686532771,-1.0,0.1526476686532771,-1.0,13712,99,847,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,open
17995,3291,27,76,0.884375,0.2456140350877192,0.238095238095238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,PERFORMANCE,DM_STRING_TOSTRING,3,1.0,1.0,0.3426181989319204,1.0,0.3426181989319204,0.3333333333333333,12268,99,97,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,27,76,0.7078125,0.2456140350877192,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,REC_CATCH_EXCEPTION,2,0.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,0.3333333333333333,14641,99,97,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,27,76,0.69296875,0.2456140350877192,0.6003401360544217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,82,STYLE,REC_CATCH_EXCEPTION,3,0.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,0.3333333333333333,14641,99,97,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,305,76,0.9140995260663508,0.4453602765222015,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,I18N,DM_DEFAULT_ENCODING,1,1.0,0.2307692307692307,0.0,-0.5384615384615384,0.0,-0.375,2381,99,5806,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,close
17995,3291,305,76,0.4825236966824645,0.4453602765222015,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.375,2010,99,5806,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,open
17995,3291,305,76,0.4860781990521327,0.4453602765222015,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.375,14641,99,5806,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,open
17995,3291,305,76,0.1706161137440758,0.4453602765222015,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.375,14641,99,5806,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,close
17995,3291,305,76,0.1743187203791469,0.4453602765222015,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.375,14641,99,5806,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,open
17995,3291,305,76,0.9518661137440758,0.4453602765222015,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.375,14641,99,5806,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,open
17995,3291,305,76,0.9354265402843602,0.4453602765222015,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.375,14641,99,5806,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,open
17995,3291,305,76,0.1715047393364928,0.4453602765222015,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP2,2,1.0,0.1454545454545454,0.1526476686532771,-0.7090909090909091,0.1526476686532771,-0.375,14641,99,5806,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,close
17995,3291,305,76,0.1762440758293839,0.4453602765222015,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1454545454545454,0.1526476686532771,-0.7090909090909091,0.1526476686532771,-0.375,14641,99,5806,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,open
17995,3291,305,76,0.9524585308056872,0.4453602765222015,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1454545454545454,0.1526476686532771,-0.7090909090909091,0.1526476686532771,-0.375,14641,99,5806,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,open
17995,3291,305,76,0.8505627962085308,0.4453602765222015,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.1964285714285714,0.1951022179705215,-0.6071428571428571,0.1951022179705215,-0.375,14641,99,5806,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,open
17995,3291,305,76,0.0732375592417061,0.4453602765222015,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.3103448275862069,0.6163151759730154,-0.3793103448275862,0.6163151759730154,-0.375,9434,99,5806,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,open
17995,3291,305,76,0.1212233412322274,0.4453602765222015,0.6666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.3103448275862069,0.6163151759730154,-0.3793103448275862,0.6163151759730154,-0.375,14641,99,5806,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,close
17995,3291,305,76,0.8988447867298578,0.4453602765222015,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0555555555555555,0.2127614114225195,-0.8888888888888888,0.2127614114225195,-0.375,9105,99,5806,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,open
17995,3291,305,76,0.681872037914692,0.4453602765222015,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,1.0,0.3426181989319204,1.0,0.3426181989319204,-0.375,13063,99,5806,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,close
17995,3291,47,76,0.8203723986856517,0.6786570743405276,0.1538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,PERFORMANCE,DM_GC,1,-1.0,0.0,0.3426181989319204,-1.0,0.3426181989319204,-1.0,10880,99,733,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,open
14888,1972,6,76,0.7239819004524887,0.524,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,82,PERFORMANCE,DM_NUMBER_CTOR,3,-1.0,0.9074074074074074,0.3426181989319204,0.8148148148148148,0.3426181989319204,-1.0,9130,99,410,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
10746,1256,40,76,0.5967741935483871,0.5265306122448979,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-1.0,6181,99,740,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,26,76,0.4236006051437216,0.4944444444444444,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-1.0,6181,99,164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.9881504379185988,0.4613935969868173,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.3080886141164348,0.4613935969868173,0.1724137931034483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.7058217413704276,0.4613935969868173,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.1964285714285714,0.1951022179705215,-0.6071428571428571,0.1951022179705215,-0.7142857142857143,11326,99,1685,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.4470891293147861,0.4613935969868173,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.1964285714285714,0.1951022179705215,-0.6071428571428571,0.1951022179705215,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,81,76,0.5734157650695518,0.4613935969868173,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.1964285714285714,0.1951022179705215,-0.6071428571428571,0.1951022179705215,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.4791344667697063,0.4613935969868173,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.1964285714285714,0.1951022179705215,-0.6071428571428571,0.1951022179705215,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.7078825347758887,0.4613935969868173,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.1964285714285714,0.1951022179705215,-0.6071428571428571,0.1951022179705215,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.7102009273570324,0.4613935969868173,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,3,0.0,0.1964285714285714,0.1951022179705215,-0.6071428571428571,0.1951022179705215,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.1416795466254508,0.4613935969868173,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,MS_FINAL_PKGPROTECT,2,0.0,0.6666666666666666,0.1526476686532771,0.3333333333333333,0.1526476686532771,-0.7142857142857143,12543,99,1685,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.0437918598660484,0.4613935969868173,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.12,0.1526476686532771,-0.76,0.1526476686532771,-0.7142857142857143,14574,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.4719216898505924,0.4613935969868173,0.8181818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,NO_NOTIFY_NOT_NOTIFYALL,3,-1.0,0.0,0.1951022179705215,-1.0,0.1951022179705215,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.865533230293663,0.4613935969868173,0.1764705882352941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,0.0,0.1666666666666666,0.2127614114225195,-0.6666666666666666,0.2127614114225195,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17995,3291,81,76,0.8686244204018547,0.4613935969868173,0.4117647058823529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,0.0,0.4722222222222222,0.2127614114225195,-0.0555555555555555,0.2127614114225195,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17995,3291,81,76,0.7243688820195775,0.4613935969868173,0.1132075471698113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,MT_CORRECTNESS,SWL_SLEEP_WITH_LOCK_HELD,2,-1.0,0.0,0.1951022179705215,-1.0,0.1951022179705215,-0.7142857142857143,14641,99,1685,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
7403,631,52,2,0.8356054530874097,0.4497126436781609,0.5185185185185185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,1.0,0.4722222222222222,0.2127614114225195,-0.0555555555555555,0.2127614114225195,1.0,4049,0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
7732,666,24,45,0.4467178175618073,0.7356902356902357,0.3514285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,STYLE,DB_DUPLICATE_SWITCH_CLAUSES,3,-1.0,0.1666666666666666,0.2127614114225195,-0.6666666666666666,0.2127614114225195,-1.0,4378,62,1061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
7732,666,24,45,0.1440750213128729,0.7356902356902357,0.3290816326530612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,STYLE,DB_DUPLICATE_SWITCH_CLAUSES,3,-1.0,0.1666666666666666,0.2127614114225195,-0.6666666666666666,0.2127614114225195,-1.0,4378,62,1061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
7732,666,24,45,0.3452685421994885,0.7356902356902357,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,SECURITY,HRS_REQUEST_PARAMETER_TO_HTTP_HEADER,2,-1.0,0.0,0.00033522329041809555,-1.0,0.00033522329041809555,-1.0,4378,62,1061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
7732,666,24,45,0.3282182438192668,0.7356902356902357,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,SECURITY,HRS_REQUEST_PARAMETER_TO_HTTP_HEADER,2,-1.0,0.0,0.00033522329041809555,-1.0,0.00033522329041809555,-1.0,4378,62,1061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
7732,666,24,45,0.2352941176470588,0.7356902356902357,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,SECURITY,HRS_REQUEST_PARAMETER_TO_HTTP_HEADER,2,-1.0,0.0,0.00033522329041809555,-1.0,0.00033522329041809555,-1.0,4378,62,1061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
