F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
13775,2130,4,97,0.6865203761755486,0.2222222222222222,0.2674418604651162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,157,BAD_PRACTICE,DM_EXIT,2,-1.0,0.1666666666666666,0.3307516718356721,-0.6041666666666666,0.3307516718356721,-1.0,10625,3,223,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,open
13775,2130,4,97,0.896551724137931,0.2222222222222222,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3818181818181818,0.7658131194859842,-0.2,0.7658131194859842,-1.0,10625,3,223,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,open
13775,2130,81,97,0.0209306853582554,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.2016301015882386,-1.0,0.2016301015882386,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.0034073208722741,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.2222222222222222,0.2016301015882386,-0.5555555555555556,0.2016301015882386,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5007788161993769,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.4914330218068536,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.6750389408099688,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.4656347352024922,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.7127141744548287,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.7482476635514018,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.1131717289719626,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.4745911214953271,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.4085864485981308,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.536993769470405,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5276479750778816,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.4167640186915888,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5925817757009346,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5840147975077882,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5476051401869159,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.3071943146417445,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.8965147975077882,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.3534852024922118,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.3353777258566978,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.6875,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.6970404984423676,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.9264992211838006,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.3960767133956386,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.9428543613707164,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.7285825545171339,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.6479750778816199,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.6385319314641744,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.4456775700934579,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.7564252336448598,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.0282320872274143,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.7379283489096573,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.3785046728971962,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.6240264797507789,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.482768691588785,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5637655763239875,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5738901869158879,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5557827102803738,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.0924844236760124,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.6147780373831776,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.455607476635514,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.518886292834891,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5095404984423676,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.6049454828660437,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0127388535031847,0.7658131194859842,-0.9745222929936306,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.500876168224299,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.4915303738317757,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.675136292834891,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.4658294392523364,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.713006230529595,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.7484423676012462,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.1132690809968847,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.4747858255451713,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.408683800623053,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5370911214953271,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5277453271028038,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.4168613707165109,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5926791277258567,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.5841121495327103,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.547702492211838,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
13775,2130,81,97,0.3072916666666667,0.1857260953430697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-1.0,10625,3,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
