F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-CFMetaData,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-type.toString().toLowerCase(),F3-boolean,F3-e.getKey().toLowerCase(),F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-BitSet,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-jakers@gmail.com,F71-benedict@apache.org,F71-marcuse@apache.org,F71-marcuse@spotify.com,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
5212,330,13,53,0.9751552795031057,0.2454545454545454,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,BAD_PRACTICE,HE_EQUALS_USE_HASHCODE,1,1.0,0.3333333333333333,0.3922751223959884,-0.3333333333333333,0.3922751223959884,1.0,1729,140,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
4728,225,4,53,0.3915662650602409,0.1732283464566929,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3404255319148936,0.7759481653230883,-0.2765957446808511,0.7759481653230883,-1.0,3058,140,119,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,open
4351,153,8,341,0.2702702702702703,0.2207792207792207,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,3,0.0,0.3478260869565217,0.31604098266049,-0.3043478260869565,0.31604098266049,-1.0,868,1950,39,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
4351,153,8,341,0.2702702702702703,0.2207792207792207,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.45,0.7759481653230883,0.225,0.7759481653230883,-1.0,868,1950,39,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
4979,266,6,341,0.137037037037037,0.0511627906976744,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,I18N,DM_CONVERT_CASE,3,-1.0,0.3666666666666666,0.0034916668319417,-0.2666666666666666,0.0034916668319417,-1.0,3185,1950,306,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
4151,125,35,341,0.5043604651162791,0.0974264705882353,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,0.0,0.5555555555555556,0.4284036988589398,0.3333333333333333,0.4284036988589398,-0.5,668,1950,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,close
4351,153,9,341,0.2683870967741935,0.0961538461538461,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,471,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6587677725118484,0.1851216715970729,0.4407582938388625,0.1851216715970729,1.0,1229,1950,384,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
4351,153,9,341,0.6980645161290323,0.0961538461538461,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,BAD_PRACTICE,HE_HASHCODE_USE_OBJECT_EQUALS,3,1.0,0.8571428571428571,0.3922751223959884,0.7142857142857143,0.3922751223959884,1.0,1229,1950,384,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
4351,153,9,341,0.8193548387096774,0.0961538461538461,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,BAD_PRACTICE,HE_HASHCODE_USE_OBJECT_EQUALS,3,1.0,0.8571428571428571,0.3922751223959884,0.7142857142857143,0.3922751223959884,1.0,1229,1950,384,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
4351,153,9,341,0.4451612903225806,0.0961538461538461,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,BAD_PRACTICE,HE_HASHCODE_USE_OBJECT_EQUALS,3,1.0,0.8571428571428571,0.3922751223959884,0.7142857142857143,0.3922751223959884,1.0,158,1950,384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
4351,153,9,341,0.5238709677419355,0.0961538461538461,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,BAD_PRACTICE,HE_HASHCODE_USE_OBJECT_EQUALS,3,1.0,0.8571428571428571,0.3922751223959884,0.7142857142857143,0.3922751223959884,1.0,158,1950,384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
4351,153,9,341,0.312258064516129,0.0961538461538461,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,BAD_PRACTICE,HE_HASHCODE_USE_OBJECT_EQUALS,3,1.0,0.8571428571428571,0.3922751223959884,0.7142857142857143,0.3922751223959884,1.0,158,1950,384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
4351,153,9,341,0.3638709677419355,0.0961538461538461,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,BAD_PRACTICE,HE_HASHCODE_USE_OBJECT_EQUALS,3,1.0,0.8571428571428571,0.3922751223959884,0.7142857142857143,0.3922751223959884,1.0,158,1950,384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,35,12,341,0.1126516464471403,0.0932754880694143,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,BAD_PRACTICE,DE_MIGHT_IGNORE,2,1.0,0.8333333333333334,0.3922751223959884,0.6666666666666666,0.3922751223959884,1.0,158,1950,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,35,12,341,0.2980935875216637,0.0932754880694143,0.9411764705882352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,1.0,158,1950,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,35,12,341,0.5251299826689775,0.0932754880694143,0.9375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,1.0,158,1950,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,35,12,341,0.279896013864818,0.0932754880694143,0.2058823529411764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,1.0,0.5,0.4284036988589398,0.0,0.4284036988589398,1.0,158,1950,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,35,12,341,0.7391681109185442,0.0932754880694143,0.2916666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,471,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,1.0,0.5,0.4284036988589398,0.0,0.4284036988589398,1.0,158,1950,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
3641,35,12,341,0.5086655112651647,0.0932754880694143,0.21875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,471,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,1.0,0.5,0.4284036988589398,0.0,0.4284036988589398,1.0,158,1950,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,close
6634,599,0,341,0.1719576719576719,0.0918032786885245,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,UMAC_UNCALLABLE_METHOD_OF_ANONYMOUS_CLASS,1,-1.0,0.2352941176470588,0.4284036988589398,-0.4705882352941176,0.4284036988589398,-1.0,3151,1950,80,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,open
3483,0,174,341,0.6844727373373928,0.1982912775680508,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,174,341,0.726681428176031,0.1982912775680508,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,174,341,0.678245225574315,0.1982912775680508,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,174,341,0.6598394685856629,0.1982912775680508,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,174,341,0.2023249377248823,0.1982912775680508,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,174,341,0.186548574591752,0.1982912775680508,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,174,341,0.7438416828120675,0.1982912775680508,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,174,341,0.141710489897592,0.1982912775680508,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.1538461538461538,0.1851216715970729,-0.6666666666666666,0.1851216715970729,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,174,341,0.8790478826460005,0.1982912775680508,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.1538461538461538,0.1851216715970729,-0.6666666666666666,0.1851216715970729,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,174,341,0.9976473844450596,0.1982912775680508,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.1538461538461538,0.1851216715970729,-0.6666666666666666,0.1851216715970729,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.2309044513751063,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,I18N,DM_CONVERT_CASE,3,-1.0,0.3666666666666666,0.0034916668319417,-0.2666666666666666,0.0034916668319417,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3557130705982421,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,I18N,DM_CONVERT_CASE,3,-1.0,0.3666666666666666,0.0034916668319417,-0.2666666666666666,0.0034916668319417,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.0136660051034873,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.31604098266049,-1.0,0.31604098266049,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.0140629430110575,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,2,0.0,0.5,0.31604098266049,0.0,0.31604098266049,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.002041394953218,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.2222222222222222,0.31604098266049,-0.5555555555555556,0.31604098266049,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.230309044513751,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.7030337397221434,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.7039410263680181,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3557130705982421,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3966543804933371,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3970513184009073,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.9484547774312448,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.9488517153388148,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.9498157074000568,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3908137227105188,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.4284036988589398,-1.0,0.4284036988589398,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3829883753898497,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3781117096682733,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3860504678196768,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3452792741706833,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3522540402608449,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.347887723277573,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2222222222222222,0.7759481653230883,-0.5555555555555556,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.5651828749645591,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3149985823646158,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3813155656365183,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.2094509025611945,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.2154805783952367,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.4467819676779132,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.2552877799829883,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.2476325489084207,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.277176070314715,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.3963708534165013,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.4721859937624043,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.934675361497023,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.7139211794726397,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3483,0,118,341,0.4271618939608733,0.0688493667475074,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,471,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.037037037037037,0.7759481653230883,-0.925925925925926,0.7759481653230883,-1.0,10292,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
