F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-getConfig().baseNameTerminator,F3-null,F3-byte[],F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-int,F3-Project.MSG_DEBUG,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-kevj@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-mclarke@unknown,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,category
13392,5362,10,155,0.505586592178771,1.393939393939394,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.0655737704918032,0.159771610673744,-0.8688524590163934,0.159771610673744,-1.0,10735,0,169,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,open
13494,5466,33,155,0.2710706150341685,0.4594594594594595,0.1989795918367347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,I18N,DM_DEFAULT_ENCODING,1,1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-0.5,8214,0,1815,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,close
13494,5466,33,155,0.6017463933181473,0.4594594594594595,0.1349557522123893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-0.5,11384,0,1815,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,open
13494,5466,33,155,0.8238420652999241,0.4594594594594595,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,BAD_PRACTICE,OS_OPEN_STREAM_EXCEPTION_PATH,3,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-0.5,12933,0,1815,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,open
13494,5466,33,155,0.9772209567198178,0.4594594594594595,0.1515151515151515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0,0.0,-1.0,0.0,-0.5,12702,0,1815,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,open
8618,4572,125,155,0.8002406738868832,1.374233128834356,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,113,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,43,0,9517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
8618,4572,125,155,0.8082631367829923,1.374233128834356,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,12998,0,9517,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,open
8618,4572,125,155,0.4653028479743281,1.374233128834356,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,12996,0,9517,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,open
8618,4572,125,155,0.7789811472121941,1.374233128834356,0.8611111111111112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,2,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,13082,0,9517,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,open
8618,4572,125,155,0.7406738868832732,1.374233128834356,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,9179,0,9517,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,open
8618,4572,125,155,0.7765744083433614,1.374233128834356,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,9179,0,9517,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,open
8618,4572,125,155,0.8993180906538307,1.374233128834356,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,113,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,1338,0,9517,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,open
8618,4572,125,155,0.9919775371038908,1.374233128834356,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0625,0.1524264447196081,-0.875,0.1524264447196081,-1.0,7189,0,9517,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,open
8618,4572,125,155,0.9025270758122744,1.374233128834356,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,2,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,2030,0,9517,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,open
8618,4572,125,155,0.703971119133574,1.374233128834356,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,REC_CATCH_EXCEPTION,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,43,0,9517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
8618,4572,125,155,0.1107099879663056,1.374233128834356,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,43,0,9517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
8618,4572,125,155,0.8267148014440433,1.374233128834356,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,43,0,9517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
8618,4572,125,155,0.0722021660649819,1.374233128834356,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,113,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,322,0,9517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,open
3279,2948,1,155,0.7446808510638298,0.8181818181818182,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,2867,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,open
1612,1924,12,155,0.56973293768546,0.4413145539906103,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,1200,0,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,open
1612,1924,12,155,0.7181008902077152,0.4413145539906103,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,1200,0,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,open
1612,1924,12,155,0.599406528189911,0.4413145539906103,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,1200,0,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,open
1612,1924,12,155,0.9703264094955488,0.4413145539906103,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,1200,0,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,open
13101,5231,14,155,0.1865443425076452,0.2510822510822511,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,I18N,DM_CONVERT_CASE,3,-1.0,0.0,0.00022869617867212863,-1.0,0.00022869617867212863,-1.0,4727,0,195,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,open
13101,5231,14,155,0.9388379204892966,0.2510822510822511,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,1338,0,195,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,open
1231,1660,1,155,0.8235294117647058,0.3777777777777777,0.72,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,113,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,818,0,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,open
1231,1660,1,155,0.6544117647058824,0.3777777777777777,0.21,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,113,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,819,0,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,open
8551,4541,46,155,0.8106995884773662,1.4704595185995624,0.3846153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,PERFORMANCE,DM_STRING_TOSTRING,3,-1.0,0.0,0.0,-1.0,0.0,-1.0,7751,0,1498,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,open
8551,4541,46,155,0.5209876543209877,1.4704595185995624,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,113,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,2471,0,1498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
8551,4541,46,155,0.9621399176954732,1.4704595185995624,0.9333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,8139,0,1498,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,open
8551,4541,46,155,0.5329218106995884,1.4704595185995624,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,113,CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,-1.0,0.3333333333333333,0.0130208333333333,-0.3333333333333333,0.0130208333333333,-1.0,6864,0,1498,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,open
8551,4541,46,155,0.1440329218106996,1.4704595185995624,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,0.0,0.0,-1.0,0.0,-1.0,1229,0,1498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,open
8551,4541,46,155,0.1967078189300411,1.4704595185995624,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,0.0,0.0,-1.0,0.0,-1.0,1213,0,1498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,open
6389,3983,28,155,0.8134868421052632,0.8673469387755102,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,6196,0,605,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,open
6389,3983,28,155,0.8110380116959064,0.8673469387755102,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,6196,0,605,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,open
6389,3983,28,155,0.3840460526315789,0.8673469387755102,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,233,0,605,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,open
6389,3983,28,155,0.7109375,0.8673469387755102,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,8214,0,605,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,open
11142,4764,7,155,0.6978021978021978,1.141025641025641,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0625,0.1524264447196081,-0.875,0.1524264447196081,-1.0,3325,0,330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,open
11142,4764,7,155,0.7802197802197802,1.141025641025641,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0625,0.1524264447196081,-0.875,0.1524264447196081,-1.0,8570,0,330,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,open
11147,4764,31,155,0.8884120171673819,0.6858638743455497,0.3658536585365853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,6544,0,861,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,open
3592,3015,3,155,0.5130434782608696,0.3157894736842105,0.5426154847104749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,113,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.2727272727272727,0.159771610673744,-0.4545454545454545,0.159771610673744,-1.0,3180,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,open
3592,3015,3,155,0.5130434782608696,0.3157894736842105,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,113,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,3180,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,open
3592,3015,3,155,0.7739130434782608,0.3157894736842105,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,3180,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,open
13355,5303,17,155,0.940928270042194,0.6098484848484849,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,113,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,8412,0,531,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,open
6041,3856,1,3,0.4596774193548387,0.2736842105263158,0.2325581395348837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,I18N,DM_CONVERT_CASE,3,-1.0,0.0,0.00022869617867212863,-1.0,0.00022869617867212863,-1.0,5629,0,21,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,open
6041,3856,1,3,0.7016129032258065,0.2736842105263158,0.2790697674418604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.0625,0.1524264447196081,-0.875,0.1524264447196081,-1.0,5629,0,21,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,open
6041,3856,1,3,0.5080645161290323,0.2736842105263158,0.3023255813953488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0625,0.1524264447196081,-0.875,0.1524264447196081,-1.0,5629,0,21,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,open
6041,3856,1,3,0.5403225806451613,0.2736842105263158,0.3488372093023256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0625,0.1524264447196081,-0.875,0.1524264447196081,-1.0,5629,0,21,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,open
9696,4689,4,61,0.8378378378378378,2.0454545454545454,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,9284,0,147,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,open
456,181,9,61,0.9724770642201837,1.1397849462365592,0.4074074074074074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,6386,0,57,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,open
9684,4689,5,61,0.7253521126760564,0.9552238805970148,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,12,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,555,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,open
5117,3590,18,61,0.2878486055776892,0.5435540069686411,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,4701,0,1066,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
5117,3590,18,61,0.6354581673306773,0.5435540069686411,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,4705,0,1066,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
9454,4674,16,61,0.3139841688654353,0.8944444444444445,0.1666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,52,0,752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
1683,1953,11,61,0.9733333333333334,1.5693430656934306,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,BAD_PRACTICE,RV_NEGATING_RESULT_OF_COMPARETO,2,1.0,1.0,0.159771610673744,1.0,0.159771610673744,0.0,1271,0,348,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,close
1683,1953,11,61,0.968,1.5693430656934306,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,12,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,0.0,320,0,348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,open
7600,4279,25,61,0.92831541218638,0.1153846153846153,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,80,0,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,open
7600,4279,25,61,0.8279569892473119,0.1153846153846153,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,CORRECTNESS,GC_UNRELATED_TYPES,2,-1.0,0.0,0.0130208333333333,-1.0,0.0130208333333333,-1.0,80,0,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,open
7600,4279,25,61,0.8566308243727598,0.1153846153846153,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,CORRECTNESS,GC_UNRELATED_TYPES,2,-1.0,0.0,0.0130208333333333,-1.0,0.0130208333333333,-1.0,80,0,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,open
7600,4279,25,61,0.982078853046595,0.1153846153846153,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,I18N,DM_CONVERT_CASE,3,-1.0,0.0,0.00022869617867212863,-1.0,0.00022869617867212863,-1.0,7188,0,136,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,open
6259,3949,10,2,0.5798611111111112,0.4804469273743016,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,9284,0,551,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,open
6259,3949,13,20,0.2164781906300484,0.6808823529411765,0.6055045871559633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0625,0.1524264447196081,-0.875,0.1524264447196081,-1.0,6711,0,1305,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,open
6259,3949,4,20,0.9970760233918128,1.1036036036036037,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,3,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,9109,0,137,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,open
6259,3949,4,20,0.5886939571150097,1.1036036036036037,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,2408,0,137,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
9755,4692,4,7,0.4333333333333333,0.6716417910447762,0.1724137931034483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,3440,0,69,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,open
4431,3373,2,7,0.8375,0.7619047619047619,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,4019,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
